1.0121925244371623, 1.9967988100586196
0.7846276738467566, 2.009560717642889
0.6821633339148838, 2.582241678575688
0.6110503996202399, 2.683744262647271
0.4850451588393406, 2.753518729430895
0.3798038605313606, 2.993412821130544
0.3012791261188656, 3.1512560861143033
0.23632158722851773, 3.2072934563564615
0.18541657279993015, 3.232993880316157
0.14544586150654315, 3.285199493717667
0.11550244598493842, 3.316861156972288
0.09062641551677289, 3.338069239262944
0.07285253624256577, 3.359431875022249
0.05646155518448554, 3.408186425763165
0.04485097814520658, 3.402529781174946
0.03517486201007556, 3.485374746377747
0.027928547323951218, 3.5416657339708877
0.021903263627414113, 3.6278983883077007
0.0171764092671981, 3.728197679636708
0.013633287311813631, 3.837444521326161
0.01068659782006963, 4.00744238943742
0.008486512951898756, 4.046064790204648
0.006569877837213876, 4.279981329548147
0.005275765568139154, 4.4840017569544495
0.0041403918623967315, 4.4765469323687155
0.0032489423276632935, 4.490709048206151
0.0025497521072753247, 4.483243072491929
0.0020500370046279814, 4.483015492185911
0.0015702649596003877, 4.482737354167117
0.0012322829217083747, 4.482484516397359
0.00096704775194154, 4.482231692888292
